1497866349.350753,Calabash-find_by_id,com.tqrg.physalia.testapp,0.01,Nexus 5X,96,0.040125103866838104,Monsoon
1497866450.761551,Calabash-find_by_id,com.tqrg.physalia.testapp,0.01,Nexus 5X,95,0.03965259033281648,Monsoon
1497866729.37764,Calabash-find_by_id,com.tqrg.physalia.testapp,0.01,Nexus 5X,73,0.04446588649441566,Monsoon
1497866818.777131,Calabash-find_by_id,com.tqrg.physalia.testapp,0.01,Nexus 5X,84,0.04352456831400751,Monsoon
1497866927.763724,Calabash-find_by_id,com.tqrg.physalia.testapp,0.01,Nexus 5X,103,0.045185962059850864,Monsoon
1497867028.067166,Calabash-find_by_id,com.tqrg.physalia.testapp,0.01,Nexus 5X,94,0.04414304415382955,Monsoon
1497867126.896481,Calabash-find_by_id,com.tqrg.physalia.testapp,0.01,Nexus 5X,93,0.044597336100875934,Monsoon
1497867226.762985,Calabash-find_by_id,com.tqrg.physalia.testapp,0.01,Nexus 5X,94,0.04010763173873652,Monsoon
1497867326.673073,Calabash-find_by_id,com.tqrg.physalia.testapp,0.01,Nexus 5X,94,0.03951756704029279,Monsoon
1497867426.225869,Calabash-find_by_id,com.tqrg.physalia.testapp,0.01,Nexus 5X,94,0.03984912922548977,Monsoon
1497867525.974876,Calabash-find_by_id,com.tqrg.physalia.testapp,0.01,Nexus 5X,94,0.04105332164008488,Monsoon
1497867621.513688,Calabash-long_tap,com.tqrg.physalia.testapp,0.01,Nexus 5X,89,0.05011569665364499,Monsoon
1497867725.099944,Calabash-long_tap,com.tqrg.physalia.testapp,0.01,Nexus 5X,97,0.04878140455333535,Monsoon
1497867829.916826,Calabash-long_tap,com.tqrg.physalia.testapp,0.01,Nexus 5X,99,0.049123346971400056,Monsoon
1497867930.441739,Calabash-long_tap,com.tqrg.physalia.testapp,0.01,Nexus 5X,95,0.04592207886499211,Monsoon
1497868031.292245,Calabash-long_tap,com.tqrg.physalia.testapp,0.01,Nexus 5X,95,0.0459949994883272,Monsoon
1497868131.250124,Calabash-long_tap,com.tqrg.physalia.testapp,0.01,Nexus 5X,95,0.0458779587327467,Monsoon
1497868234.198595,Calabash-long_tap,com.tqrg.physalia.testapp,0.01,Nexus 5X,97,0.046408160606804576,Monsoon
1497868434.411799,Calabash-long_tap,com.tqrg.physalia.testapp,0.01,Nexus 5X,83,0.05070875809630772,Monsoon
1497868536.06644,Calabash-long_tap,com.tqrg.physalia.testapp,0.01,Nexus 5X,96,0.04850842413832376,Monsoon
1497868636.618509,Calabash-long_tap,com.tqrg.physalia.testapp,0.01,Nexus 5X,95,0.04599764935519411,Monsoon
1497868737.02675,Calabash-long_tap,com.tqrg.physalia.testapp,0.01,Nexus 5X,95,0.045784467470911354,Monsoon
1497868842.171527,Calabash-long_tap,com.tqrg.physalia.testapp,0.01,Nexus 5X,99,0.04675378722518463,Monsoon
1497868944.715761,Calabash-long_tap,com.tqrg.physalia.testapp,0.01,Nexus 5X,97,0.046367360079852316,Monsoon
1497869044.873781,Calabash-long_tap,com.tqrg.physalia.testapp,0.01,Nexus 5X,94,0.04561131139031887,Monsoon
1497869146.58986,Calabash-long_tap,com.tqrg.physalia.testapp,0.01,Nexus 5X,96,0.04572153578612554,Monsoon
1497869246.694259,Calabash-long_tap,com.tqrg.physalia.testapp,0.01,Nexus 5X,95,0.046006755353391736,Monsoon
1497869348.007355,Calabash-long_tap,com.tqrg.physalia.testapp,0.01,Nexus 5X,96,0.04623741120811837,Monsoon
1497869448.403086,Calabash-long_tap,com.tqrg.physalia.testapp,0.01,Nexus 5X,95,0.045743242441497224,Monsoon
1497869547.71267,Calabash-long_tap,com.tqrg.physalia.testapp,0.01,Nexus 5X,93,0.04532819416774224,Monsoon
1497869648.447821,Calabash-long_tap,com.tqrg.physalia.testapp,0.01,Nexus 5X,95,0.046192313377319515,Monsoon
1497869748.774387,Calabash-long_tap,com.tqrg.physalia.testapp,0.01,Nexus 5X,95,0.04611919950505746,Monsoon
1497870229.312906,Calabash-long_tap,com.tqrg.physalia.testapp,0.01,Nexus 5X,82,0.052400355877505,Monsoon
1497870333.764171,Calabash-long_tap,com.tqrg.physalia.testapp,0.01,Nexus 5X,98,0.05035102114117999,Monsoon
1497870435.484432,Calabash-long_tap,com.tqrg.physalia.testapp,0.01,Nexus 5X,94,0.045766851280178905,Monsoon
1497870535.038802,Calabash-long_tap,com.tqrg.physalia.testapp,0.01,Nexus 5X,94,0.04591100930370072,Monsoon
1497870633.72591,Calabash-long_tap,com.tqrg.physalia.testapp,0.01,Nexus 5X,93,0.045616279861619764,Monsoon
1497870733.390837,Calabash-long_tap,com.tqrg.physalia.testapp,0.01,Nexus 5X,94,0.046417990801002125,Monsoon
1497870832.478137,Calabash-long_tap,com.tqrg.physalia.testapp,0.01,Nexus 5X,94,0.04605081800602352,Monsoon
1497870934.092388,Calabash-long_tap,com.tqrg.physalia.testapp,0.01,Nexus 5X,94,0.04624231175397625,Monsoon
1497871033.708042,Calabash-long_tap,com.tqrg.physalia.testapp,0.01,Nexus 5X,94,0.046602951796578855,Monsoon
1497871127.715095,Calabash-find_by_description,com.tqrg.physalia.testapp,0.01,Nexus 5X,89,0.03813115475647187,Monsoon
1497871225.9364,Calabash-find_by_description,com.tqrg.physalia.testapp,0.01,Nexus 5X,92,0.0387012301210008,Monsoon
1497871320.329307,Calabash-find_by_description,com.tqrg.physalia.testapp,0.01,Nexus 5X,89,0.03784201407223659,Monsoon
1497871416.405752,Calabash-find_by_description,com.tqrg.physalia.testapp,0.01,Nexus 5X,90,0.038119572530188925,Monsoon
1497871511.071983,Calabash-find_by_description,com.tqrg.physalia.testapp,0.01,Nexus 5X,89,0.037950712436452615,Monsoon
1497871604.618708,Calabash-find_by_description,com.tqrg.physalia.testapp,0.01,Nexus 5X,88,0.037730937549958696,Monsoon
1497871699.502944,Calabash-find_by_description,com.tqrg.physalia.testapp,0.01,Nexus 5X,89,0.037947236447445264,Monsoon
1497871792.214939,Calabash-find_by_description,com.tqrg.physalia.testapp,0.01,Nexus 5X,87,0.03758477274867015,Monsoon
1497871885.007012,Calabash-find_by_description,com.tqrg.physalia.testapp,0.01,Nexus 5X,87,0.03766319543969706,Monsoon
1497871978.893411,Calabash-find_by_description,com.tqrg.physalia.testapp,0.01,Nexus 5X,89,0.03851979793188143,Monsoon
1497872072.108625,Calabash-find_by_description,com.tqrg.physalia.testapp,0.01,Nexus 5X,88,0.03757196356813098,Monsoon
1497872165.518093,Calabash-find_by_description,com.tqrg.physalia.testapp,0.01,Nexus 5X,88,0.03765894128570439,Monsoon
1497873185.714188,Calabash-find_by_description,com.tqrg.physalia.testapp,0.01,Nexus 5X,72,0.04346651228745817,Monsoon
1497873261.255024,Calabash-find_by_description,com.tqrg.physalia.testapp,0.01,Nexus 5X,70,0.04362473979552574,Monsoon
1497873343.636404,Calabash-find_by_description,com.tqrg.physalia.testapp,0.01,Nexus 5X,77,0.043899158700535054,Monsoon
1497873445.458144,Calabash-find_by_description,com.tqrg.physalia.testapp,0.01,Nexus 5X,96,0.04442184068166584,Monsoon
1497873544.493037,Calabash-find_by_description,com.tqrg.physalia.testapp,0.01,Nexus 5X,93,0.043584657493634354,Monsoon
1497875139.263613,Calabash-find_by_description,com.tqrg.physalia.testapp,0.01,Nexus 5X,75,0.04454455459186169,Monsoon
1497875217.009733,Calabash-find_by_description,com.tqrg.physalia.testapp,0.01,Nexus 5X,73,0.04442124776310526,Monsoon
1497876796.608097,Calabash-find_by_description,com.tqrg.physalia.testapp,0.01,Nexus 5X,85,0.07693022339795012,Monsoon
1497876889.70247,Calabash-find_by_description,com.tqrg.physalia.testapp,0.01,Nexus 5X,88,0.041825529635419724,Monsoon
1497876991.625668,Calabash-find_by_description,com.tqrg.physalia.testapp,0.01,Nexus 5X,96,0.040225716792674115,Monsoon
1497877092.860526,Calabash-find_by_description,com.tqrg.physalia.testapp,0.01,Nexus 5X,95,0.040479948232446994,Monsoon
1497877194.93602,Calabash-find_by_description,com.tqrg.physalia.testapp,0.01,Nexus 5X,96,0.04010691845620026,Monsoon
1497877297.026597,Calabash-find_by_description,com.tqrg.physalia.testapp,0.01,Nexus 5X,95,0.04106052532537846,Monsoon
1497877398.229715,Calabash-find_by_description,com.tqrg.physalia.testapp,0.01,Nexus 5X,95,0.0400021295020221,Monsoon
1497877498.314327,Calabash-find_by_description,com.tqrg.physalia.testapp,0.01,Nexus 5X,94,0.03973046011271532,Monsoon
1497877603.452154,Calabash-find_by_description,com.tqrg.physalia.testapp,0.01,Nexus 5X,99,0.04123982153631956,Monsoon
1497877699.981009,Calabash-find_by_description,com.tqrg.physalia.testapp,0.01,Nexus 5X,91,0.03847040455476223,Monsoon
1497877796.126853,Calabash-find_by_description,com.tqrg.physalia.testapp,0.01,Nexus 5X,91,0.03894062943506492,Monsoon
1497877864.705269,Calabash-find_by_content,com.tqrg.physalia.testapp,0.01,Nexus 5X,63,0.026625634064355645,Monsoon
1497877928.319668,Calabash-find_by_content,com.tqrg.physalia.testapp,0.01,Nexus 5X,58,0.025746448185637642,Monsoon
1497877992.93093,Calabash-find_by_content,com.tqrg.physalia.testapp,0.01,Nexus 5X,59,0.02587408353691381,Monsoon
1497878058.530114,Calabash-find_by_content,com.tqrg.physalia.testapp,0.01,Nexus 5X,60,0.02627857733657009,Monsoon
1497878133.627065,Calabash-find_by_content,com.tqrg.physalia.testapp,0.01,Nexus 5X,64,0.027352551281380668,Monsoon
1497878201.710403,Calabash-find_by_content,com.tqrg.physalia.testapp,0.01,Nexus 5X,62,0.0268164522670222,Monsoon
1497878270.280748,Calabash-find_by_content,com.tqrg.physalia.testapp,0.01,Nexus 5X,63,0.026672624510130347,Monsoon
1497878338.337836,Calabash-find_by_content,com.tqrg.physalia.testapp,0.01,Nexus 5X,62,0.02656250841766574,Monsoon
1497878406.382856,Calabash-find_by_content,com.tqrg.physalia.testapp,0.01,Nexus 5X,62,0.026817472323253683,Monsoon
1497878475.861861,Calabash-find_by_content,com.tqrg.physalia.testapp,0.01,Nexus 5X,63,0.02720621415056901,Monsoon
1497878649.041951,Calabash-find_by_content,com.tqrg.physalia.testapp,0.01,Nexus 5X,160,0.030714498769797968,Monsoon
1497878856.051018,Calabash-find_by_content,com.tqrg.physalia.testapp,0.01,Nexus 5X,191,0.03793393957391819,Monsoon
1497879059.592242,Calabash-find_by_content,com.tqrg.physalia.testapp,0.01,Nexus 5X,191,0.039268811998878876,Monsoon
1497879265.668811,Calabash-find_by_content,com.tqrg.physalia.testapp,0.01,Nexus 5X,190,0.037889710315225644,Monsoon
1497879461.111375,Calabash-find_by_content,com.tqrg.physalia.testapp,0.01,Nexus 5X,180,0.038546445407732506,Monsoon
1497880483.409748,Calabash-find_by_content,com.tqrg.physalia.testapp,0.01,Nexus 5X,53,0.0302751982629394,Monsoon
1497880536.560134,Calabash-find_by_content,com.tqrg.physalia.testapp,0.01,Nexus 5X,48,0.03021592696958352,Monsoon
1497880590.609545,Calabash-find_by_content,com.tqrg.physalia.testapp,0.01,Nexus 5X,49,0.030466602552839308,Monsoon
1497880642.613053,Calabash-find_by_content,com.tqrg.physalia.testapp,0.01,Nexus 5X,47,0.03078194496979209,Monsoon
1497880709.753158,Calabash-find_by_content,com.tqrg.physalia.testapp,0.01,Nexus 5X,62,0.026992356354820946,Monsoon
1497880780.821686,Calabash-find_by_content,com.tqrg.physalia.testapp,0.01,Nexus 5X,65,0.030203228656050008,Monsoon
1497880846.630787,Calabash-find_by_content,com.tqrg.physalia.testapp,0.01,Nexus 5X,61,0.03669625363941693,Monsoon
